name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Avexir Blitz1.1 16 GB,,"3,1866","2,8",,Black / Yellow,9.646,9
Avexir Blitz 1.1 16 GB,,"3,1866","2,8",,Black / Red,11.79,11
Wintec Server 16 GB,,"3,1600","2,8",,Black / Green,13.75,11
EVGA Superclocked 8 GB,,"3,1866","2,4",,Black,9.646,9
EVGA SSC 8 GB,,"3,2133","2,4",,Black,10.314,11
EVGA SSC 8 GB,,"3,2400","2,4",,Black,9.167,11
EVGA SSC 16 GB,,"3,2133","2,8",,Black,10.314,11
Patriot Viper 4 GB,,"3,1866","1,4",,Black / Green,9.646,9
Corsair CM3X8GSDKIT1066 8 GB,,"3,1066","2,4",,Black / Green,16.886,9
Corsair CMV2GX3M1C1600C11 2 GB,,"3,1600","1,2",,Black / Green,13.75,11
Kingston HX321LS11IB2/4 4 GB,,"3,2133","1,4",,Black / Silver,10.314,11
Kingston KVR16LR11S8/4HB 4 GB,51.88,"3,1600","1,4",12.97,Black / Green,13.75,11
Kingston KVR16LSE11/4HB 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
Kingston KVR16LSE11/8HB 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Kingston KVR16R11S8/4HB 4 GB,19.98,"3,1600","1,4",4.995,Black / Green,13.75,11
Patriot Viper 8 GB,,"3,2400","2,4",,Black,8.333,10
Mushkin Blackline 8 GB,,"3,2666","2,4",,Black / Green,9.002,12
Crucial CT25664BA160BA 2 GB,,"3,1600","1,2",,Black / Green,13.75,11
Crucial BLT2KIT4G3D1608DT1TX0 8 GB,,"3,1600","2,4",,Black / Yellow,10,8
Crucial CT4G3ERVLD8160B 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
Kingston HX321LS11IB2/8 8 GB,,"3,2133","1,8",,Black / Silver,10.314,11
Kingston KVR16LE11K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11
Kingston KVR16LE11K4/32 32 GB,,"3,1600","4,8",,Black / Green,13.75,11
Kingston KVR16R11D8/8HB 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Mushkin ECO2 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9
Mushkin ECO2 8 GB,,"3,1600","1,8",,Black / Silver,11.25,9
Mushkin ECO2 32 GB,,"3,1600","4,8",,Black / Silver,11.25,9
Mushkin ECO2 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9
Mushkin ECO2 16 GB,,"3,1600","2,8",,Black / Silver,11.25,9
TEAMGROUP Dark 16 GB,,"3,1600","2,8",,Red / Silver,11.25,9
Toshiba PA5104U-1M4G 4 GB,,"3,1600","1,4",,Black / Blue,13.75,11
Avexir Notebook 4 GB,,"3,1600","1,4",,Black / Green,11.25,9
Avexir Notebook 8 GB,,"3,1600","1,8",,Black / Green,11.25,9
Avexir Notebook 4 GB,,"3,2133","1,4",,Black / Green,10.314,11
Avexir Notebook 8 GB,,"3,2133","1,8",,Black / Green,10.314,11
Avexir Blitz1.1 8 GB,,"3,1866","2,4",,Black / Yellow,9.646,9
Avexir Blitz1.1 16 GB,,"3,1866","2,8",,Black / Yellow,9.646,9
PNY Anarchy 16 GB,,"3,2400","2,8",,Black / Red,9.167,11
PNY Anarchy 8 GB,,"3,2400","2,4",,Black / Red,9.167,11
PNY Anarchy 8 GB,107.27,"3,2800","2,4",,Black / Red,8.571,12
PNY Anarchy 8 GB,,"3,2933","2,4",,Black / Red,8.183,12
Kingston KVR16LR11D4K3/48I 48 GB,,"3,1600","3,16",,Black / Green,13.75,11
Kingston KVR16R11S8K3/12I 12 GB,,"3,1600","3,4",,Black / Green,13.75,11
Mushkin ECO2 16 GB,,"3,1600","4,4",,Black / Green,11.25,9
PNY Anarchy 16 GB,,"3,1600","2,8",,Black / Blue,11.25,9
PNY Anarchy 16 GB,,"3,1600","2,8",,Black / Red,11.25,9
PNY Anarchy 16 GB,,"3,1866","2,8",,Black / Red,10.718,10
PNY Anarchy 16 GB,,"3,2133","2,8",,Black / Blue,9.376,10
PNY Anarchy 16 GB,,"3,2133","2,8",,Black / Red,9.376,10
PNY Anarchy X 16 GB,,"3,2400","2,8",,Black / Blue,9.167,11
PNY Anarchy X 16 GB,,"3,2666","2,8",,Black / Blue,9.002,12
PNY Anarchy 16 GB,,"3,1866","4,4",,Black / Blue,10.718,10
PNY Anarchy 16 GB,,"3,1866","4,4",,Black / Red,10.718,10
PNY Anarchy 16 GB,,"3,2133","4,4",,Black / Blue,9.376,10
PNY Anarchy 16 GB,,"3,2133","4,4",,Black / Red,9.376,10
PNY Anarchy X 16 GB,,"3,2400","4,4",,Black / Blue,9.167,11
PNY Anarchy X 16 GB,,"3,2400","4,4",,Black / Red,9.167,11
PNY Anarchy X 16 GB,,"3,2666","4,4",,Black / Blue,9.002,12
PNY Anarchy X 16 GB,,"3,2666","4,4",,Black / Red,9.002,12
PNY Anarchy X 16 GB,,"3,2800","4,4",,Black / Blue,8.571,12
PNY Anarchy X 16 GB,,"3,2800","4,4",,Black / Red,8.571,12
PNY Anarchy X 16 GB,,"3,2933","4,4",,Black / Blue,8.183,12
PNY Anarchy X 16 GB,,"3,2933","4,4",,Black / Red,8.183,12
PNY Anarchy 32 GB,,"3,2133","4,8",,Black / Blue,9.376,10
PNY Anarchy X 32 GB,,"3,2400","4,8",,Black / Blue,9.167,11
PNY Anarchy X 32 GB,,"3,2400","4,8",,Black / Red,9.167,11
PNY Anarchy 4 GB,,"3,1600","1,4",,Black / Blue,11.25,9
PNY Anarchy 4 GB,,"3,1600","1,4",,Black / Red,11.25,9
PNY Anarchy 4 GB,,"3,1866","1,4",,Black / Blue,10.718,10
PNY Anarchy 4 GB,,"3,1866","1,4",,Black / Red,10.718,10
PNY Anarchy 8 GB,,"3,1600","2,4",,Black / Blue,11.25,9
PNY Anarchy 8 GB,,"3,1600","2,4",,Black / Red,11.25,9
PNY Anarchy 8 GB,,"3,1866","2,4",,Black / Blue,10.718,10
PNY Anarchy 8 GB,,"3,1866","2,4",,Black / Red,10.718,10
PNY Anarchy 8 GB,,"3,2133","2,4",,Black / Blue,9.376,10
PNY Anarchy X 8 GB,,"3,2400","2,4",,Black / Blue,9.167,11
PNY Anarchy X 8 GB,,"3,2800","2,4",,Black / Red,8.571,12
PNY Anarchy X 8 GB,,"3,2933","2,4",,Black / Blue,8.183,12
PNY Anarchy 8 GB,,"3,1600","1,8",,Black / Blue,11.25,9
PNY Anarchy 8 GB,,"3,1866","1,8",,Black / Blue,10.718,10
PNY Anarchy 8 GB,,"3,1866","1,8",,Black / Red,10.718,10
Corsair Vengeance LP 4 GB,,"3,1600","1,4",,Black / Yellow,13.75,11
Corsair Vengeance LP 8 GB,,"3,1600","1,8",,Black / Yellow,13.75,11
Corsair Vengeance LP 8 GB,,"3,1600","1,8",,Red,13.75,11
Corsair Vengeance Pro 16 GB,,"3,1600","2,8",,Black / Silver,13.75,11
Corsair Vengeance Pro 16 GB,,"3,1600","2,8",,Black / Red,13.75,11
Corsair Vengeance Pro 8 GB,,"3,1600","2,4",,Black / Silver,13.75,11
Corsair Vengeance Pro 8 GB,,"3,1600","2,4",,Black / Red,13.75,11
Avexir Blitz1.1 8 GB,,"3,1600","2,4",,Green / Silver,11.25,9
Avexir Blitz1.1 8 GB,,"3,1600","2,4",,Red / Silver,11.25,9
Avexir Blitz1.1 8 GB,,"3,1600","2,4",,Black / White,11.25,9
Avexir Blitz1.1 16 GB,,"3,1600","2,8",,Green / Silver,12.5,10
Avexir Blitz1.1 16 GB,,"3,1600","2,8",,Red / Silver,12.5,10
Avexir Blitz1.1 16 GB,,"3,1600","2,8",,Black / White,12.5,10
Avexir Blitz1.1 8 GB,,"3,1866","2,4",,Green / Silver,9.646,9
Avexir Blitz1.1 8 GB,,"3,1866","2,4",,Red / Silver,9.646,9
Avexir Blitz1.1 8 GB,,"3,1866","2,4",,Black / White,9.646,9
Avexir Blitz1.1 16 GB,,"3,1866","2,8",,Green / Silver,9.646,9
Avexir Blitz1.1 16 GB,,"3,1866","2,8",,Red / Silver,9.646,9
Avexir Blitz1.1 16 GB,,"3,1866","2,8",,Black / White,9.646,9
Avexir Blitz1.1 8 GB,,"3,2000","2,4",,Black / Red,9,9
Avexir Blitz1.1 8 GB,,"3,2000","2,4",,Green / Silver,9,9
Avexir Blitz1.1 8 GB,,"3,2000","2,4",,Black / White,9,9
Avexir Blitz1.1 16 GB,,"3,2000","2,8",,Black / Red,9,9
Avexir Blitz1.1 16 GB,,"3,2000","2,8",,Green / Silver,9,9
Avexir Blitz1.1 16 GB,,"3,2000","2,8",,Black / White,9,9
Avexir Blitz1.1 8 GB,,"3,2133","2,4",,Red / Silver,8.439,9
Avexir Blitz1.1 8 GB,,"3,2133","2,4",,Green / Silver,8.439,9
Avexir Blitz1.1 8 GB,,"3,2133","2,4",,Black / White,8.439,9
Avexir Blitz1.1 16 GB,,"3,2133","2,8",,Red / Silver,8.439,9
Avexir Blitz1.1 16 GB,,"3,2133","2,8",,Green / Silver,8.439,9
Avexir Blitz1.1 16 GB,,"3,2133","2,8",,Black / White,8.439,9
Avexir Blitz1.1 8 GB,,"3,2400","2,4",,Red / Silver,8.333,10
Avexir Blitz1.1 16 GB,,"3,2400","2,8",,Red / Silver,8.333,10
Avexir Blitz1.1 16 GB,,"3,2400","2,8",,Green / Silver,8.333,10
Avexir Blitz1.1 16 GB,,"3,2400","2,8",,Black / White,8.333,10
Kingston KVR16LR11S4K3/24 24 GB,,"3,1600","3,8",,Black / Green,13.75,11
Kingston KVR16LR11S4K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11
Kingston KVR16LR11S4K4/32 32 GB,,"3,1600","4,8",,Black / Green,13.75,11
Kingston KVR16LR11S8K3/12I 12 GB,,"3,1600","3,4",,Black / Green,13.75,11
Kingston KVR16LR11S8K4/16I 16 GB,,"3,1600","4,4",,Black / Green,13.75,11
Kingston KVR16R11D8K3/24 24 GB,,"3,1600","3,8",,Black / Green,13.75,11
Kingston KVR16R11D8K3/24I 24 GB,171.48,"3,1600","3,8",,Black / Green,13.75,11
Kingston KVR16R11D8K4/32 32 GB,,"3,1600","4,8",,Black / Green,13.75,11
Kingston KVR16R11S4K3/24I 24 GB,,"3,1600","3,8",,Black / Green,13.75,11
Kingston KVR16R11S8K2/8 8 GB,,"3,1600","2,4",,Black / Green,13.75,11
Kingston KVR16R11S8K3/12 12 GB,,"3,1600","3,4",,Black / Green,13.75,11
Patriot PV38G186C0KGN 8 GB,,"3,1866","2,4",,Green,10.718,10
Kingston KVR16LR11D8/8HB 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Patriot Signature Line 4 GB,,"3,1333","1,4",,Black / Green,13.503,9
Patriot PS34G16ER-B 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
Patriot Signature Line 8 GB,,"3,1333","2,4",,Black / Green,13.503,9
Kingston HyperX Fury 4 GB,,"3,1866","1,4",,Black,11.79,11
Corsair Vengeance Pro 32 GB,,"3,1600","4,8",,Black / Silver,13.75,11
Corsair Vengeance Pro 32 GB,,"3,1600","4,8",,Black / Red,13.75,11
Crucial Ballistix Sport 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9
Mushkin ECO2 4 GB,,"3,1600","1,4",,Black / Silver,13.75,11
Mushkin ECO2 8 GB,,"3,1600","1,8",,Black / Silver,13.75,11
Mushkin ECO2 16 GB,,"3,1600","4,4",,Black / Silver,13.75,11
Mushkin ECO2 32 GB,,"3,1600","4,8",,Black / Silver,13.75,11
Mushkin ECO2 8 GB,,"3,1600","2,4",,Black / Silver,13.75,11
Mushkin ECO2 16 GB,,"3,1600","2,8",,Black / Silver,13.75,11
Corsair Vengeance Pro 16 GB,,"3,2133","2,8",,Black / Red,10.314,11
Corsair Vengeance Pro 32 GB,,"3,2133","4,8",,Black / Red,10.314,11
Crucial Ballistix Sport 8 GB,,"3,1600","2,4",,Blue / Silver,11.25,9
TEAMGROUP Vulcan 16 GB,,"3,1600","2,8",,Black / Gold,11.25,9
TEAMGROUP Vulcan 8 GB,,"3,1600","1,8",,Black / Gold,11.25,9
Mushkin Essentials 8 GB,,"3,1866","1,8",,Black / Green,13.934,13
Mushkin Essentials 8 GB,,"3,1866","2,4",,Black / Green,13.934,13
Mushkin Essentials 16 GB,,"3,1866","2,8",,Black / Green,13.934,13
Corsair Vengeance Pro 16 GB,,"3,1866","2,8",,Black / Red,11.79,11
Corsair Vengeance Pro 32 GB,,"3,1866","4,8",,Black / Silver,11.79,11
Corsair Vengeance Pro 8 GB,,"3,1866","2,4",,Black / Red,11.79,11
Panram PSD31333C92G2VS 4 GB,,"3,1333","2,2",,Black / Green,13.503,9
Panram PSD31333C94G2VS 8 GB,,"3,1333","2,4",,Black / Green,13.503,9
Panram PSD31600C114G2VS 8 GB,,"3,1600","2,4",,Black / Green,13.75,11
Panram PSD31600C114GVS 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
Panram PSD3L1600C114G2VS 8 GB,,"3,1600","2,4",,Black / Green,13.75,11
Panram PSD3L1600C114GVS 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
Panram PSD3L1600C118G2VS 16 GB,,"3,1600","2,8",,Black / Green,13.75,11
Panram Ninja 16 GB,,"3,1600","2,8",,Black / White,12.5,10
Panram Ninja 8 GB,,"3,1600","1,8",,Black / White,12.5,10
Panram Falcon 8 GB,,"3,1600","2,4",,Black / Red,11.25,9
Panram Falcon 4 GB,,"3,1600","1,4",,Black / Red,11.25,9
Panram Ninja 4 GB,,"3,1600","1,4",,Black / White,11.25,9
Panram Falcon 16 GB,,"3,1600","2,8",,Black / Red,11.25,9
Panram Ninja 16 GB,,"3,1600","2,8",,Black / White,11.25,9
Panram Falcon 8 GB,,"3,1600","1,8",,Black / Red,11.25,9
Panram Hercules 8 GB,,"3,1600","1,8",,Black / Gold,11.25,9
Panram Ninja 8 GB,,"3,1600","1,8",,Black / White,11.25,9
Panram Ninja 8 GB,,"3,1866","2,4",,Black / White,10.718,10
Panram PSD31600C118GVS 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Panram Falcon 8 GB,,"3,1866","2,4",,Black / Red,10.718,10
Panram Hercules 8 GB,,"3,1866","2,4",,Black / Red,10.718,10
Panram Falcon 16 GB,,"3,1866","2,8",,Black / Red,10.718,10
Panram Hercules 16 GB,,"3,1866","2,8",,Black / Red,10.718,10
Panram Ninja 16 GB,,"3,1866","2,8",,Black / Silver,10.718,10
Panram Falcon 8 GB,,"3,1866","1,8",,Black / Red,10.718,10
Panram Hercules 8 GB,,"3,2133","2,4",,Black / Red,9.376,10
Panram Falcon 16 GB,,"3,2133","2,8",,Black / Red,9.376,10
Corsair Vengeance Performance 8 GB,,"3,2133","2,4",,Black / Yellow,10.314,11
Kingston D1G64KL110 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Panram Ninja 4 GB,,"3,1600","1,4",,Red / Silver,13.75,11
Panram Ninja 16 GB,,"3,1600","2,8",,Red / Silver,13.75,11
Panram Ninja 8 GB,,"3,1600","1,8",,Red / Silver,13.75,11
Panram Ninja 8 GB,,"3,1600","2,4",,Red / Silver,11.25,9
Panram Ninja 4 GB,,"3,1600","1,4",,Red / Silver,11.25,9
Panram Ninja 16 GB,,"3,1600","2,8",,Red / Silver,11.25,9
Panram Ninja 8 GB,,"3,1600","1,8",,Red / Silver,11.25,9
AMD R5 Entertainment 16 GB,,"3,1600","2,8",,Black / Red,13.75,11
AMD R5 Entertainment 4 GB,,"3,1600","1,4",,Black / Red,13.75,11
AMD R5 Entertainment 8 GB,,"3,1600","1,8",,Black / Red,13.75,11
AMD R5 Entertainment 8 GB,,"3,1600","2,4",,Black / Red,13.75,11
PNY NHS 16 GB,,"3,1600","2,8",,Black / Green,13.75,11
PNY NHS 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
PNY NHS 8 GB,,"3,1600","2,4",,Black / Green,13.75,11
Panram PSD3L1600C118GVS 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Panram Ninja 8 GB,,"3,1600","2,4",,Red / Silver,13.75,11
Panram Ninja 8 GB,,"3,1866","2,4",,Red / Silver,10.718,10
Panram Ninja 16 GB,,"3,1866","2,8",,Red / Silver,10.718,10
Crucial CT2K25664BA160BA 4 GB,,"3,1600","2,2",,Black / Green,13.75,11
Corsair Dominator Platinum 8 GB,,"3,2666","2,4",,Black / Silver,8.252,11
Kingston KVR18R13S8L/4 4 GB,,"3,1866","1,4",,Black / Green,13.934,13
Mushkin Essentials 16 GB,,"3,1600","1,16",,Black / Blue,13.75,11
Avexir Budget 4 GB,,"3,1600","1,4",,Black,13.75,11
Avexir Budget 8 GB,,"3,1600","1,8",,Black,13.75,11
Corsair Vengeance Pro 16 GB,,"3,2133","2,8",,Black / Silver,10.314,11
Klevv Fit 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9
Klevv FIT Faker Edition 8 GB,,"3,1600","2,4",,Blue / White,11.25,9
